User_ID,Recommended_Categories
1004484,"[8, 1, 5]"
1004485,"[1, 5, 8]"
1004486,"[8, 5, 1]"
1004487,"[1, 5, 16]"
1004488,"[1, 11, 8]"
1004489,"[1, 5, 2]"
1004490,"[1, 8, 5]"
1004491,"[1, 8, 5]"
1004492,"[16, 5, 8]"
1004493,"[10, 5, 8]"
1004494,"[1, 5, 8]"
1004495,"[1, 8, 2]"
1004496,"[1, 8, 11]"
1004497,"[1, 8, 5]"
1004498,"[1, 5, 8]"
1004499,"[1, 6, 8]"
1004500,"[1, 5, 8]"
1004501,"[1, 8, 5]"
1004502,"[8, 1, 5]"
1004503,"[5, 1, 8]"
1004504,"[1, 5, 8]"
1004505,"[1, 8, 16]"
1004506,"[8, 1, 5]"
1004507,"[1, 2, 3]"
1004508,"[1, 5, 8]"
1004509,"[1, 5, 8]"
1004510,"[1, 8, 5]"
1004511,"[1, 11, 5]"
1004512,"[1, 6, 5]"
1004513,"[1, 6, 16]"
1004514,"[1, 11, 6]"
1004515,"[1, 2, 8]"
1004516,"[8, 1, 6]"
1004517,"[5, 1, 8]"
1004518,"[3, 1, 6]"
1004519,"[6, 1, 8]"
1004520,"[1, 11, 6]"
1004521,"[1, 8, 5]"
1004522,"[1, 5, 8]"
1004524,"[1, 5, 2]"
1004525,"[8, 1, 5]"
1004526,"[8, 1, 5]"
1004527,"[1, 8, 5]"
1004528,"[1, 5, 8]"
1004529,"[11, 1, 5]"
1004530,"[8, 5, 14]"
1004531,"[1, 8, 5]"
1004532,"[1, 8, 6]"
1004533,"[6, 1, 5]"
1004534,"[1, 16, 5]"
1004535,"[1, 5, 6]"
1004536,"[1, 6, 5]"
1004537,"[5, 8, 3]"
1004538,"[8, 16, 5]"
1004539,"[5, 8, 6]"
1004540,"[5, 1, 8]"
1004541,"[1, 3, 5]"
1004542,"[5, 1, 10]"
1004543,"[1, 5, 8]"
1004544,"[8, 1, 5]"
1004545,"[1, 8, 2]"
1004546,"[1, 8, 6]"
1004547,"[1, 5, 3]"
1004548,"[1, 16, 5]"
1004549,"[11, 1, 5]"
1004550,"[5, 16, 1]"
1004551,"[8, 1, 6]"
1004552,"[1, 8, 15]"
1004553,"[1, 3, 8]"
1004554,"[5, 1, 8]"
1004555,"[1, 5, 8]"
1004556,"[1, 5, 8]"
1004557,"[8, 7, 1]"
1004558,"[1, 5, 8]"
1004559,"[5, 8, 1]"
1004560,"[1, 8, 5]"
1004561,"[1, 5, 8]"
1004562,"[5, 1, 8]"
1004563,"[5, 1, 8]"
1004564,"[1, 5, 10]"
1004565,"[1, 5, 8]"
1004566,"[1, 3, 5]"
1004567,"[1, 5, 6]"
1004568,"[8, 5, 1]"
1004569,"[1, 8, 5]"
1004570,"[1, 5, 16]"
1004571,"[1, 5, 3]"
1004572,"[3, 2, 5]"
1004573,"[1, 8, 6]"
1004574,"[8, 6, 5]"
1004575,"[1, 5, 11]"
1004576,"[1, 3, 2]"
1004577,"[1, 8, 5]"
1004578,"[1, 8, 5]"
1004579,"[1, 8, 5]"
1004580,"[8, 5, 1]"
1004581,"[5, 1, 3]"
1004582,"[1, 2, 5]"
1004583,"[8, 1, 5]"
1004584,"[8, 10, 5]"
1004585,"[1, 15, 3]"
1004586,"[5, 3, 8]"
1004587,"[1, 5, 8]"
1004588,"[5, 3, 8]"
1004589,"[5, 8, 1]"
1004590,"[1, 6, 8]"
1004591,"[1, 5, 8]"
1004592,"[1, 5, 8]"
1004593,"[8, 5, 1]"
1004594,"[1, 14, 8]"
1004595,"[1, 8, 15]"
1004596,"[1, 5, 6]"
1004597,"[1, 8, 16]"
1004598,"[1, 8, 6]"
1004599,"[3, 8, 5]"
1004600,"[1, 5, 8]"
1004601,"[1, 2, 8]"
1004602,"[6, 5, 8]"
1004603,"[1, 2, 8]"
1004604,"[1, 5, 8]"
1004606,"[5, 1, 8]"
1004607,"[1, 8, 5]"
1004608,"[5, 1, 8]"
1004609,"[1, 5, 8]"
1004610,"[1, 5, 2]"
1004611,"[1, 8, 5]"
1004612,"[8, 1, 5]"
1004613,"[1, 6, 16]"
1004614,"[8, 10, 5]"
1004615,"[1, 8, 6]"
1004616,"[1, 5, 8]"
1004617,"[1, 5, 6]"
1004618,"[1, 15, 5]"
1004619,"[8, 5, 1]"
1004620,"[8, 1, 6]"
1004621,"[1, 8, 5]"
1004622,"[1, 5, 20]"
1004623,"[1, 8, 5]"
1004624,"[1, 5, 8]"
1004625,"[1, 5, 10]"
1004626,"[1, 8, 5]"
1004627,"[5, 1, 8]"
1004628,"[8, 5, 16]"
1004629,"[1, 5, 3]"
1004630,"[5, 6, 8]"
1004631,"[1, 8, 5]"
1004632,"[1, 8, 5]"
1004633,"[2, 3, 1]"
1004634,"[1, 10, 8]"
1004635,"[1, 5, 8]"
1004636,"[5, 1, 2]"
1004637,"[1, 5, 8]"
1004638,"[1, 3, 8]"
1004639,"[5, 1, 8]"
1004640,"[1, 3, 5]"
1004641,"[5, 1, 8]"
1004642,"[1, 5, 6]"
1004643,"[1, 8, 5]"
1004644,"[1, 5, 6]"
1004645,"[1, 8, 5]"
1004646,"[1, 8, 5]"
1004647,"[8, 1, 5]"
1004648,"[5, 3, 1]"
1004649,"[8, 1, 2]"
1004650,"[5, 1, 8]"
1004651,"[7, 8, 5]"
1004652,"[8, 5, 6]"
1004653,"[8, 5, 1]"
1004654,"[5, 8, 1]"
1004655,"[1, 8, 5]"
1004656,"[1, 6, 5]"
1004657,"[8, 1, 6]"
1004658,"[1, 3, 2]"
1004659,"[8, 1, 5]"
1004660,"[5, 1, 8]"
1004661,"[1, 8, 2]"
1004662,"[5, 8, 1]"
1004663,"[8, 5, 1]"
1004664,"[8, 5, 16]"
1004665,"[2, 1, 16]"
1004666,"[5, 8, 1]"
1004667,"[8, 1, 6]"
1004668,"[1, 10, 8]"
1004669,"[2, 5, 1]"
1004670,"[1, 3, 2]"
1004671,"[1, 5, 8]"
1004672,"[8, 5, 14]"
1004673,"[1, 8, 5]"
1004674,"[1, 5, 2]"
1004675,"[1, 5, 8]"
1004676,"[7, 5, 6]"
1004677,"[5, 8, 1]"
1004678,"[1, 5, 8]"
1004679,"[8, 5, 1]"
1004680,"[5, 8, 1]"
1004681,"[8, 5, 6]"
1004682,"[1, 8, 5]"
1004683,"[1, 2, 20]"
1004685,"[8, 1, 6]"
1004686,"[1, 8, 5]"
1004687,"[1, 8, 16]"
1004688,"[5, 1, 8]"
1004689,"[1, 8, 6]"
1004690,"[1, 5, 11]"
1004691,"[1, 8, 5]"
1004692,"[7, 1, 8]"
1004693,"[1, 8, 5]"
1004694,"[1, 8, 10]"
1004695,"[5, 1, 8]"
1004696,"[1, 5, 6]"
1004697,"[5, 2, 8]"
1004698,"[5, 8, 16]"
1004699,"[1, 2, 5]"
1004701,"[1, 5, 6]"
1004702,"[1, 6, 8]"
1004703,"[1, 5, 8]"
1004704,"[1, 5, 3]"
1004705,"[8, 5, 1]"
1004706,"[1, 2, 8]"
1004707,"[5, 8, 1]"
1004708,"[1, 8, 5]"
1004709,"[5, 8, 1]"
1004710,"[8, 1, 5]"
1004711,"[1, 5, 11]"
1004712,"[8, 5, 1]"
1004713,"[1, 5, 8]"
1004714,"[8, 5, 1]"
1004715,"[1, 5, 8]"
1004717,"[1, 5, 8]"
1004718,"[3, 5, 1]"
1004719,"[1, 2, 8]"
1004720,"[8, 5, 1]"
1004721,"[1, 8, 5]"
1004722,"[1, 5, 2]"
1004723,"[5, 1, 8]"
1004724,"[8, 6, 1]"
1004725,"[1, 5, 8]"
1004726,"[8, 1, 5]"
1004727,"[5, 8, 3]"
1004728,"[1, 5, 8]"
1004729,"[8, 5, 1]"
1004730,"[1, 8, 5]"
1004731,"[1, 5, 3]"
1004732,"[1, 2, 6]"
1004733,"[1, 2, 5]"
1004734,"[1, 8, 5]"
1004735,"[1, 6, 10]"
1004736,"[1, 8, 5]"
1004737,"[5, 1, 8]"
1004738,"[1, 2, 8]"
1004739,"[1, 5, 8]"
1004740,"[5, 1, 11]"
1004741,"[1, 6, 5]"
1004742,"[1, 8, 6]"
1004743,"[8, 7, 5]"
1004744,"[1, 8, 5]"
1004745,"[5, 1, 8]"
1004746,"[1, 8, 5]"
1004747,"[1, 8, 6]"
1004748,"[5, 1, 8]"
1004749,"[8, 5, 1]"
1004750,"[5, 3, 1]"
1004751,"[5, 8, 2]"
1004752,"[1, 5, 8]"
1004753,"[1, 8, 5]"
1004755,"[8, 1, 2]"
1004756,"[8, 1, 5]"
1004757,"[8, 1, 5]"
1004758,"[8, 1, 16]"
1004759,"[1, 5, 8]"
1004760,"[1, 6, 5]"
1004761,"[1, 8, 5]"
1004762,"[8, 5, 1]"
1004763,"[8, 5, 6]"
1004764,"[5, 8, 1]"
1004765,"[8, 1, 5]"
1004766,"[8, 5, 1]"
1004767,"[3, 8, 5]"
1004768,"[1, 8, 5]"
1004769,"[1, 8, 2]"
1004770,"[1, 5, 8]"
1004771,"[8, 5, 1]"
1004772,"[8, 1, 5]"
1004773,"[1, 8, 5]"
1004774,"[1, 6, 8]"
1004775,"[1, 8, 5]"
1004776,"[1, 5, 6]"
1004777,"[1, 2, 5]"
1004778,"[5, 8, 15]"
1004779,"[8, 1, 5]"
1004780,"[6, 1, 8]"
1004781,"[5, 1, 8]"
1004782,"[1, 8, 5]"
1004783,"[1, 16, 6]"
1004784,"[5, 1, 8]"
1004785,"[8, 1, 5]"
1004786,"[1, 8, 5]"
1004787,"[8, 7, 5]"
1004788,"[1, 5, 2]"
1004789,"[1, 8, 5]"
1004790,"[8, 1, 5]"
1004791,"[1, 5, 8]"
1004792,"[8, 1, 14]"
1004793,"[8, 1, 5]"
1004794,"[1, 5, 3]"
1004795,"[7, 8, 1]"
1004796,"[1, 5, 8]"
1004797,"[5, 3, 1]"
1004798,"[1, 5, 11]"
1004799,"[5, 8, 6]"
1004800,"[1, 5, 8]"
1004801,"[1, 6, 11]"
1004802,"[1, 5, 8]"
1004803,"[5, 8, 1]"
1004804,"[1, 6, 8]"
1004806,"[1, 5, 8]"
1004807,"[1, 8, 5]"
1004808,"[1, 5, 8]"
1004809,"[8, 1, 5]"
1004810,"[1, 2, 8]"
1004811,"[8, 5, 6]"
1004812,"[6, 1, 5]"
1004813,"[5, 8, 1]"
1004814,"[1, 5, 2]"
1004815,"[1, 8, 5]"
1004817,"[1, 2, 8]"
1004818,"[3, 8, 1]"
1004819,"[1, 5, 8]"
1004820,"[1, 8, 5]"
1004821,"[1, 8, 5]"
1004822,"[1, 5, 2]"
1004823,"[1, 8, 5]"
1004824,"[8, 5, 1]"
1004825,"[1, 3, 8]"
1004826,"[1, 8, 6]"
1004827,"[3, 5, 1]"
1004828,"[5, 8, 1]"
1004829,"[1, 5, 8]"
1004830,"[1, 3, 5]"
1004831,"[8, 5, 1]"
1004832,"[1, 5, 8]"
1004833,"[1, 2, 3]"
1004834,"[1, 5, 8]"
1004836,"[8, 1, 5]"
1004837,"[1, 5, 11]"
1004838,"[1, 8, 2]"
1004839,"[1, 5, 8]"
1004840,"[1, 8, 5]"
1004841,"[1, 8, 2]"
1004842,"[8, 5, 1]"
1004843,"[8, 6, 1]"
1004844,"[1, 8, 6]"
1004845,"[5, 8, 14]"
1004846,"[5, 16, 8]"
1004847,"[1, 8, 3]"
1004848,"[1, 16, 8]"
1004849,"[5, 1, 2]"
1004850,"[5, 1, 8]"
1004851,"[1, 5, 8]"
1004852,"[8, 1, 6]"
1004853,"[1, 5, 10]"
1004854,"[8, 5, 6]"
1004855,"[1, 5, 8]"
1004856,"[6, 8, 10]"
1004857,"[1, 6, 8]"
1004858,"[8, 6, 1]"
1004859,"[5, 2, 8]"
1004860,"[8, 6, 1]"
1004861,"[1, 8, 5]"
1004862,"[1, 5, 15]"
1004863,"[5, 1, 2]"
1004864,"[5, 1, 3]"
1004865,"[8, 1, 5]"
1004866,"[5, 1, 2]"
1004867,"[1, 5, 8]"
1004868,"[1, 5, 15]"
1004869,"[5, 8, 1]"
1004870,"[8, 5, 1]"
1004871,"[1, 5, 11]"
1004872,"[1, 5, 3]"
1004873,"[8, 1, 2]"
1004874,"[6, 1, 5]"
1004875,"[8, 5, 7]"
1004876,"[8, 1, 3]"
1004877,"[1, 3, 8]"
1004878,"[5, 3, 1]"
1004879,"[1, 5, 8]"
1004880,"[8, 5, 1]"
1004881,"[8, 1, 16]"
1004882,"[1, 5, 8]"
1004883,"[3, 1, 5]"
1004884,"[1, 5, 8]"
1004885,"[1, 2, 8]"
1004886,"[1, 10, 8]"
1004887,"[8, 5, 1]"
1004888,"[8, 5, 1]"
1004889,"[1, 8, 5]"
1004890,"[8, 5, 1]"
1004891,"[5, 3, 1]"
1004892,"[1, 8, 2]"
1004893,"[1, 2, 15]"
1004894,"[1, 8, 5]"
1004895,"[1, 8, 5]"
1004896,"[1, 8, 5]"
1004897,"[1, 2, 11]"
1004898,"[8, 1, 5]"
1004899,"[1, 5, 8]"
1004900,"[8, 1, 5]"
1004901,"[1, 8, 5]"
1004902,"[1, 2, 3]"
1004903,"[8, 6, 1]"
1004904,"[1, 8, 5]"
1004905,"[8, 1, 5]"
1004906,"[1, 6, 8]"
1004907,"[8, 1, 5]"
1004908,"[1, 3, 2]"
1004909,"[1, 5, 8]"
1004910,"[1, 5, 8]"
1004911,"[5, 1, 8]"
1004912,"[8, 5]"
1004913,"[8, 7, 5]"
1004914,"[5, 8, 1]"
1004915,"[1, 2, 5]"
1004916,"[5, 1, 8]"
1004917,"[5, 1, 8]"
1004918,"[1, 5, 8]"
1004919,"[1, 5, 8]"
1004920,"[8, 1, 10]"
1004921,"[1, 5, 6]"
1004922,"[5, 8, 1]"
1004923,"[8, 1, 5]"
1004924,"[8, 6, 5]"
1004925,"[5, 8, 2]"
1004926,"[1, 3, 14]"
1004927,"[1, 8, 5]"
1004928,"[5, 8, 1]"
1004929,"[8, 1, 10]"
1004930,"[5, 3, 1]"
1004931,"[1, 8, 5]"
1004933,"[1, 5, 8]"
1004934,"[5, 1, 8]"
1004935,"[8, 3, 1]"
1004936,"[1, 8, 5]"
1004937,"[8, 5, 6]"
1004938,"[8, 5, 1]"
1004939,"[1, 5, 8]"
1004940,"[5, 1, 8]"
1004941,"[1, 6, 5]"
1004942,"[1, 8, 5]"
1004943,"[8, 1, 5]"
1004944,"[1, 15, 8]"
1004945,"[1, 8, 5]"
1004946,"[5, 8, 1]"
1004947,"[1, 8, 5]"
1004948,"[8, 5, 1]"
1004949,"[1, 8, 6]"
1004950,"[1, 5, 8]"
1004951,"[5, 8, 1]"
1004952,"[8, 5, 1]"
1004953,"[1, 8, 6]"
1004954,"[5, 1, 8]"
1004955,"[8, 3, 12]"
1004956,"[8, 1, 5]"
1004957,"[1, 5, 8]"
1004958,"[1, 5, 8]"
1004960,"[7, 8, 5]"
1004961,"[1, 5, 8]"
1004962,"[8, 1, 5]"
1004963,"[1, 8, 5]"
1004964,"[1, 8, 5]"
1004965,"[1, 2, 8]"
1004966,"[1, 5, 20]"
1004967,"[1, 8, 6]"
1004968,"[10, 15, 1]"
1004969,"[8, 1, 2]"
1004970,"[8, 2, 1]"
1004971,"[5, 1, 12]"
1004972,"[1, 11, 5]"
1004973,"[8, 1, 5]"
1004974,"[10, 6, 1]"
1004975,"[1, 8, 5]"
1004976,"[1, 5, 8]"
1004977,"[1, 5, 8]"
1004978,"[1, 15, 8]"
1004979,"[1, 5, 6]"
1004980,"[8, 1, 5]"
1004982,"[1, 5, 16]"
1004983,"[3, 1, 5]"
1004984,"[8, 5, 7]"
1004985,"[1, 8, 15]"
1004986,"[1, 16, 2]"
1004987,"[1, 5, 8]"
1004988,"[8, 7, 5]"
1004989,"[8, 6, 1]"
1004990,"[6, 8, 5]"
1004991,"[8, 6, 1]"
1004992,"[1, 8, 10]"
1004993,"[8, 5, 1]"
1004994,"[1, 8, 6]"
1004995,"[8, 5, 1]"
1004996,"[6, 1, 2]"
1004997,"[5, 1, 2]"
1004998,"[5, 6, 1]"
1004999,"[5, 1, 8]"
1005000,"[1, 8, 5]"
1005001,"[8, 5, 1]"
1005002,"[1, 5, 8]"
1005003,"[1, 8, 6]"
1005004,"[5, 2, 8]"
1005005,"[8, 1, 5]"
1005006,"[6, 2, 8]"
1005007,"[5, 1, 6]"
1005008,"[1, 8, 6]"
1005009,"[1, 5, 3]"
1005010,"[8, 1, 17]"
1005011,"[1, 5, 8]"
1005012,"[1, 18, 2]"
1005013,"[1, 8, 6]"
1005014,"[1, 8, 6]"
1005015,"[1, 5, 8]"
1005016,"[8, 5, 6]"
1005017,"[1, 8, 5]"
1005018,"[8, 1, 5]"
1005019,"[1, 8, 5]"
1005020,"[1, 2, 5]"
1005021,"[1, 8, 2]"
1005023,"[3, 8, 5]"
1005024,"[1, 5, 8]"
1005025,"[8, 1, 5]"
1005026,"[1, 5, 8]"
1005027,"[6, 5, 8]"
1005028,"[3, 5, 4]"
1005029,"[1, 6, 5]"
1005030,"[5, 16, 2]"
1005031,"[5, 8, 1]"
1005032,"[5, 3, 6]"
1005033,"[5, 8, 2]"
1005034,"[1, 8, 5]"
1005035,"[5, 1, 2]"
1005036,"[1, 16, 5]"
1005037,"[1, 8, 5]"
1005038,"[1, 8, 5]"
1005039,"[6, 1, 16]"
1005040,"[1, 11, 5]"
1005041,"[1, 5, 8]"
1005042,"[5, 8, 1]"
1005043,"[5, 14, 8]"
1005044,"[5, 8, 2]"
1005045,"[5, 6, 3]"
1005046,"[1, 5, 8]"
1005047,"[1, 5, 6]"
1005048,"[8, 1, 5]"
1005049,"[1, 5, 8]"
1005050,"[5, 1, 8]"
1005051,"[8, 16, 5]"
1005052,"[1, 8, 10]"
1005053,"[1, 5, 8]"
1005054,"[8, 1, 5]"
1005055,"[10, 2, 8]"
1005056,"[5, 1, 15]"
1005057,"[1, 8, 5]"
1005058,"[8, 6, 5]"
1005059,"[1, 6, 16]"
1005060,"[1, 5, 8]"
1005061,"[5, 3, 1]"
1005062,"[1, 2, 5]"
1005063,"[1, 8, 5]"
1005064,"[8, 6, 1]"
1005065,"[1, 5, 3]"
1005066,"[8, 1, 2]"
1005067,"[8, 1, 10]"
1005068,"[8, 5, 1]"
1005069,"[10, 6, 8]"
1005070,"[1, 5, 8]"
1005071,"[1, 6, 8]"
1005072,"[1, 5, 2]"
1005074,"[1, 8, 5]"
1005075,"[1, 10, 8]"
1005076,"[5, 1, 7]"
1005077,"[8, 5, 6]"
1005078,"[1, 5, 15]"
1005079,"[8, 1, 5]"
1005080,"[1, 5, 16]"
1005081,"[5, 1, 8]"
1005082,"[8, 5, 1]"
1005083,"[1, 8, 5]"
1005084,"[5, 1, 2]"
1005085,"[8, 5, 1]"
1005086,"[8, 1, 5]"
1005087,"[1, 5, 8]"
1005088,"[1, 8, 15]"
1005089,"[5, 1, 8]"
1005090,"[1, 8, 5]"
1005091,"[1, 8, 5]"
1005092,"[1, 8, 5]"
1005094,"[1, 8, 15]"
1005095,"[8, 5, 15]"
1005096,"[1, 8, 5]"
1005097,"[5, 8, 1]"
1005098,"[1, 8, 5]"
1005099,"[1, 5, 11]"
1005100,"[8, 1, 5]"
1005101,"[1, 3, 5]"
1005102,"[1, 5, 8]"
1005103,"[1, 6, 5]"
1005104,"[1, 5, 8]"
1005105,"[8, 1, 16]"
1005106,"[5, 1, 3]"
1005107,"[1, 8, 5]"
1005108,"[5, 8, 1]"
1005109,"[1, 8, 3]"
1005110,"[1, 8, 5]"
1005111,"[8, 5, 1]"
1005112,"[1, 2, 8]"
1005113,"[1, 8, 5]"
1005114,"[3, 2, 1]"
1005115,"[8, 6, 5]"
1005116,"[8, 5, 1]"
1005117,"[5, 8, 1]"
1005118,"[1, 8, 5]"
1005119,"[5, 1, 19]"
1005120,"[1, 2, 8]"
1005121,"[1, 5, 8]"
1005122,"[1, 8, 5]"
1005123,"[1, 5, 8]"
1005124,"[8, 5, 6]"
1005125,"[8, 10, 6]"
1005126,"[5, 1, 8]"
1005127,"[1, 2, 15]"
1005128,"[1, 8, 2]"
1005129,"[1, 8, 5]"
1005131,"[1, 5, 8]"
1005132,"[8, 6, 1]"
1005133,"[1, 5, 8]"
1005134,"[8, 1, 6]"
1005135,"[5, 1, 8]"
1005136,"[1, 8, 5]"
1005137,"[1, 5, 11]"
1005138,"[1, 5, 8]"
1005139,"[8, 5, 1]"
1005140,"[1, 5, 8]"
1005141,"[1, 8, 5]"
1005142,"[1, 5, 2]"
1005143,"[1, 5, 8]"
1005144,"[1, 5, 8]"
1005145,"[16, 1, 8]"
1005146,"[8, 16, 1]"
1005147,"[6, 1, 8]"
1005148,"[1, 8, 5]"
1005149,"[1, 5, 8]"
1005150,"[1, 8, 5]"
1005151,"[1, 11, 5]"
1005152,"[1, 6, 3]"
1005153,"[8, 5, 1]"
1005154,"[1, 16, 8]"
1005155,"[1, 5, 20]"
1005156,"[1, 8, 5]"
1005157,"[5, 1, 8]"
1005158,"[1, 8, 3]"
1005159,"[1, 8, 3]"
1005160,"[8, 5, 16]"
1005161,"[1, 8, 6]"
1005162,"[1, 16, 5]"
1005163,"[5, 1, 8]"
1005164,"[8, 1, 5]"
1005165,"[5, 8, 1]"
1005166,"[8, 1, 5]"
1005167,"[1, 2, 6]"
1005168,"[5, 1, 8]"
1005169,"[1, 8, 6]"
1005170,"[1, 8, 3]"
1005171,"[1, 5, 2]"
1005172,"[1, 5, 8]"
1005173,"[1, 3, 8]"
1005174,"[8, 7, 1]"
1005175,"[8, 1, 5]"
1005176,"[1, 5, 3]"
1005177,"[1, 5, 8]"
1005178,"[5, 1, 3]"
1005179,"[1, 6, 5]"
1005180,"[8, 1, 6]"
1005181,"[1, 5, 8]"
1005182,"[1, 5, 8]"
1005183,"[1, 5, 8]"
1005184,"[1, 5, 8]"
1005185,"[1, 8, 5]"
1005186,"[1, 15, 8]"
1005187,"[1, 15, 8]"
1005190,"[3, 2, 1]"
1005191,"[1, 8, 6]"
1005192,"[1, 3, 10]"
1005193,"[1, 5, 8]"
1005194,"[5, 1, 8]"
1005195,"[8, 6, 1]"
1005196,"[5, 8, 6]"
1005197,"[1, 10, 5]"
1005198,"[5, 8, 1]"
1005199,"[1, 5, 16]"
1005200,"[1, 3, 2]"
1005201,"[1, 8, 5]"
1005202,"[1, 5, 6]"
1005203,"[1, 6, 8]"
1005204,"[1, 5, 6]"
1005205,"[1, 8, 5]"
1005206,"[1, 8, 7]"
1005207,"[1, 5, 8]"
1005208,"[1, 8, 6]"
1005209,"[1, 8, 6]"
1005210,"[1, 8, 5]"
1005212,"[6, 10, 8]"
1005213,"[1, 5, 8]"
1005214,"[8, 1, 6]"
1005215,"[3, 2, 1]"
1005216,"[5, 1, 8]"
1005217,"[1, 8, 5]"
1005218,"[1, 2, 5]"
1005219,"[1, 10, 8]"
1005220,"[1, 8, 5]"
1005221,"[10, 1, 8]"
1005222,"[1, 5, 8]"
1005223,"[5, 1, 8]"
1005224,"[1, 3, 10]"
1005225,"[1, 5, 8]"
1005226,"[1, 8, 5]"
1005228,"[5, 1, 15]"
1005229,"[1, 16, 8]"
1005230,"[1, 8, 6]"
1005231,"[1, 3, 7]"
1005232,"[1, 3, 2]"
1005233,"[8, 1, 6]"
1005234,"[5, 1, 8]"
1005235,"[1, 5, 2]"
1005236,"[1, 8, 6]"
1005237,"[1, 2, 5]"
1005238,"[6, 8, 16]"
1005239,"[1, 8, 5]"
1005240,"[5, 1, 8]"
1005241,"[5, 8, 1]"
1005242,"[1, 6, 15]"
1005243,"[1, 5, 15]"
1005244,"[2, 1, 8]"
1005245,"[5, 1, 8]"
1005246,"[5, 8, 1]"
1005247,"[5, 16, 1]"
1005248,"[5, 1, 2]"
1005249,"[1, 5, 6]"
1005250,"[1, 8, 5]"
1005251,"[5, 1, 8]"
1005252,"[8, 1, 7]"
1005253,"[8, 1, 6]"
1005254,"[1, 6, 5]"
1005255,"[1, 8, 5]"
1005256,"[1, 8, 5]"
1005257,"[5, 10, 1]"
1005258,"[1, 5, 8]"
1005259,"[8, 1, 2]"
1005260,"[5, 8, 1]"
1005261,"[1, 8, 6]"
1005262,"[1, 5, 8]"
1005263,"[1, 10, 5]"
1005264,"[1, 5, 8]"
1005265,"[8, 5, 1]"
1005266,"[8, 6, 1]"
1005267,"[8, 1, 5]"
1005269,"[5, 1, 8]"
1005270,"[1, 2, 8]"
1005271,"[1, 8, 5]"
1005272,"[1, 5, 8]"
1005273,"[5, 8, 1]"
1005274,"[8, 5, 11]"
1005275,"[8, 5, 6]"
1005276,"[1, 5, 8]"
1005277,"[1, 5, 8]"
1005278,"[1, 8, 5]"
1005279,"[8, 5, 1]"
1005280,"[1, 8, 5]"
1005281,"[1, 5, 8]"
1005282,"[5, 3, 1]"
1005283,"[1, 3, 2]"
1005284,"[1, 8, 6]"
1005285,"[5, 1, 16]"
1005286,"[5, 1, 2]"
1005287,"[1, 5, 8]"
1005288,"[8, 5, 1]"
1005290,"[8, 5, 11]"
1005291,"[8, 1, 5]"
1005292,"[8, 1, 5]"
1005293,"[1, 6, 8]"
1005294,"[1, 5, 3]"
1005295,"[1, 2, 16]"
1005296,"[5, 1, 8]"
1005297,"[1, 16, 6]"
1005298,"[1, 2, 10]"
1005299,"[1, 3, 2]"
1005300,"[5, 1, 7]"
1005301,"[1, 5, 8]"
1005302,"[5, 8, 1]"
1005303,"[8, 1, 6]"
1005304,"[8, 1, 5]"
1005305,"[5, 8, 1]"
1005306,"[1, 5, 8]"
1005307,"[1, 2, 15]"
1005308,"[1, 8, 5]"
1005309,"[5, 8, 6]"
1005310,"[5, 8, 1]"
1005311,"[1, 5, 8]"
1005312,"[1, 5, 8]"
1005313,"[8, 5, 6]"
1005314,"[8, 1, 5]"
1005315,"[8, 5, 1]"
1005316,"[5, 3, 8]"
1005317,"[8, 5, 1]"
1005318,"[1, 5, 8]"
1005319,"[1, 5, 2]"
1005320,"[3, 1, 8]"
1005321,"[1, 5, 8]"
1005322,"[1, 5, 8]"
1005323,"[1, 5, 10]"
1005324,"[1, 8, 6]"
1005325,"[8, 5, 15]"
1005326,"[5, 8, 16]"
1005327,"[1, 5, 2]"
1005328,"[8, 5, 11]"
1005329,"[8, 5, 1]"
1005330,"[8, 1, 6]"
1005332,"[1, 8, 5]"
1005333,"[8, 5, 1]"
1005334,"[8, 1, 5]"
1005335,"[1, 5, 8]"
1005336,"[1, 2, 16]"
1005337,"[1, 5, 2]"
1005338,"[1, 2, 15]"
1005339,"[1, 2, 8]"
1005340,"[8, 5, 7]"
1005341,"[5, 1, 8]"
1005342,"[1, 8, 5]"
1005343,"[3, 1, 5]"
1005344,"[8, 5, 1]"
1005345,"[1, 5, 3]"
1005346,"[8, 3, 1]"
1005347,"[1, 5, 8]"
1005348,"[1, 11, 5]"
1005349,"[5, 8, 1]"
1005350,"[1, 2, 3]"
1005351,"[1, 2, 5]"
1005352,"[1, 8, 5]"
1005353,"[1, 8, 5]"
1005355,"[1, 2, 8]"
1005357,"[1, 8, 5]"
1005358,"[1, 5, 8]"
1005359,"[1, 8, 6]"
1005360,"[1, 5, 16]"
1005361,"[1, 2, 5]"
1005362,"[5, 8, 10]"
1005363,"[1, 8, 16]"
1005364,"[1, 5, 8]"
1005365,"[1, 5, 8]"
1005366,"[1, 6, 5]"
1005367,"[1, 5, 8]"
1005368,"[1, 6, 5]"
1005369,"[1, 8, 5]"
1005370,"[1, 16, 2]"
1005371,"[8, 5, 1]"
1005372,"[6, 1, 5]"
1005373,"[1, 5, 15]"
1005374,"[5, 8, 1]"
1005375,"[5, 1, 3]"
1005376,"[1, 8, 5]"
1005377,"[6, 5, 1]"
1005378,"[8, 5, 1]"
1005379,"[1, 2, 5]"
1005380,"[5, 1, 2]"
1005381,"[5, 3, 16]"
1005382,"[1, 5, 16]"
